a¤o;fecha;posicion;tipo;tipo operaci¢n;ejercicio;Primero;Minimo;Maximo;Ultimo;Volumen;"Volumen
IRC";Sub-Tot Vol;Ajuste / VT;OI;Cod. Prod;Cod. Pto;Mes Entrega (numeros);Mes Entrega (letras);"Abreviado
Prod";"Abreviado
Pto";moneda;unidad;"mercado
referencia"
2019;02/01/2019;GGAL/MAR19;Futuro;Futuro;0;115.1;114.75;119.31;118.2;15300;;15,300;118.2;65;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;03/01/2019;GGAL/MAR19;Futuro;Futuro;0;117.85;115;119.78;119.78;15400;;15,400;119.78;87;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;04/01/2019;GGAL/MAR19;Futuro;Futuro;0;122;122;125.75;124.75;33200;;33,200;124.75;102;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;07/01/2019;GGAL/MAR19;Futuro;Futuro;0;125.4;124.5;131.75;129.45;22600;;22,600;129.45;117;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;08/01/2019;GGAL/MAR19;Futuro;Futuro;0;128.4;124.23;129.71;128.77;29300;;29,300;128.77;129;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;09/01/2019;GGAL/MAR19;Futuro;Futuro;0;134.15;131.26;137.15;131.26;19800;;19,800;131.26;142;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;10/01/2019;GGAL/MAR19;Futuro;Futuro;0;130.5;130;133.15;133.15;31000;;31,000;133.15;212;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;11/01/2019;GGAL/MAR19;Futuro;Futuro;0;133.3;129.45;133.93;129.95;38400;;38,400;129.99;206;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;14/01/2019;GGAL/MAR19;Futuro;Futuro;0;128.55;127;130.15;127;22400;;22,400;127;203;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;15/01/2019;GGAL/MAR19;Futuro;Futuro;0;128.25;124.5;128.25;124.5;32000;;32,000;124.5;180;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;16/01/2019;GGAL/MAR19;Futuro;Futuro;0;127;125;128.7;127;57000;;57,000;127;232;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;17/01/2019;GGAL/MAR19;Futuro;Futuro;0;125.5;125;127.07;125.31;17600;;17,600;125.31;273;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;18/01/2019;GGAL/MAR19;Futuro;Futuro;0;128.75;128.46;134.81;133.2;37100;;37,100;133.4;246;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;21/01/2019;GGAL/MAR19;Futuro;Futuro;0;133;133;133.43;133.32;2000;;2,000;132.49;251;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;22/01/2019;GGAL/MAR19;Futuro;Futuro;0;132;128;132.1;128.55;23800;;23,800;128.55;260;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;23/01/2019;GGAL/MAR19;Futuro;Futuro;0;131.6;131.4;135;134.7;35100;;35,100;134.7;299;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;24/01/2019;GGAL/MAR19;Futuro;Futuro;0;136;132.3;139.03;133.6;23800;;23,800;133.6;309;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;25/01/2019;GGAL/MAR19;Futuro;Futuro;0;135.21;134.35;137.09;134.48;24800;;24,800;134.48;311;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;28/01/2019;GGAL/MAR19;Futuro;Futuro;0;130.01;130.01;140.25;140.25;20500;;20,500;140.25;282;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;29/01/2019;GGAL/MAR19;Futuro;Futuro;0;138.65;135.44;139.15;139;19100;;19,100;139;301;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;30/01/2019;GGAL/MAR19;Futuro;Futuro;0;139.23;137.4;140.3;140.13;9400;;9,400;140.13;301;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;31/01/2019;GGAL/MAR19;Futuro;Futuro;0;142.8;141.85;143.5;142.85;12400;;12,400;142.85;301;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;01/02/2019;GGAL/MAR19;Futuro;Futuro;0;143.5;142.02;144.35;142.15;9200;;9,200;142.15;301;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;04/02/2019;GGAL/MAR19;Futuro;Futuro;0;140.8;140.8;146;145.45;18500;;18,500;145.45;321;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;05/02/2019;GGAL/MAR19;Futuro;Futuro;0;145.8;145.21;147.9;146.24;14700;;14,700;146.24;325;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;06/02/2019;GGAL/MAR19;Futuro;Futuro;0;146.35;142.3;147.2;142.5;19700;;19,700;142.5;325;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;07/02/2019;GGAL/MAR19;Futuro;Futuro;0;141.5;137.65;141.5;138.45;27000;;27,000;138.45;342;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;08/02/2019;GGAL/MAR19;Futuro;Futuro;0;139.9;138.5;143.55;143.55;19600;;19,600;143.55;334;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;11/02/2019;GGAL/MAR19;Futuro;Futuro;0;143.49;141.24;145.6;145.6;14500;;14,500;145.6;363;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;12/02/2019;GGAL/MAR19;Futuro;Futuro;0;147.15;146.25;148.28;147.15;25000;;25,000;147.15;223;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;13/02/2019;GGAL/MAR19;Futuro;Futuro;0;146.25;141.5;146.25;141.5;17500;;17,500;141.5;196;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;14/02/2019;GGAL/MAR19;Futuro;Futuro;0;140.1;139.85;143;140.6;18300;;18,300;142;199;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;15/02/2019;GGAL/MAR19;Futuro;Futuro;0;142.4;140;142.46;140.7;8200;;8,200;140.7;207;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;18/02/2019;GGAL/MAR19;Futuro;Futuro;0;139.6;139.3;139.85;139.85;1600;;1,600;139.85;206;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;19/02/2019;GGAL/MAR19;Futuro;Futuro;0;138.35;134;138.35;134;22600;;22,600;134;219;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;20/02/2019;GGAL/MAR19;Futuro;Futuro;0;140;134.15;140;134.37;16400;;16,400;137.37;190;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;21/02/2019;GGAL/MAR19;Futuro;Futuro;0;135.3;131.75;135.96;133;8800;;8,800;133;171;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;22/02/2019;GGAL/MAR19;Futuro;Futuro;0;135.52;134.48;136.4;135.95;10100;;10,100;135.95;185;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;25/02/2019;GGAL/MAR19;Futuro;Futuro;0;138.8;134.69;138.95;135.44;13300;;13,300;135.44;173;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;26/02/2019;GGAL/MAR19;Futuro;Futuro;0;134.65;131.83;135.5;135.5;15300;;15,300;135.5;169;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;27/02/2019;GGAL/MAR19;Futuro;Futuro;0;134.2;128;134.2;129.9;26400;;26,400;129.9;276;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;28/02/2019;GGAL/MAR19;Futuro;Futuro;0;127.78;122.84;127.78;124.6;20000;;20,000;124.975;277;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;01/03/2019;GGAL/MAR19;Futuro;Futuro;0;126.6;119.61;126.6;121.75;34100;;34,100;121.75;258;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;06/03/2019;GGAL/MAR19;Futuro;Futuro;0;117.37;111.43;118.33;113;68000;;68,000;113;448;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;07/03/2019;GGAL/MAR19;Futuro;Futuro;0;110.37;108.07;116;111.5;105500;;105,500;111.81;415;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;08/03/2019;GGAL/MAR19;Futuro;Futuro;0;112.98;111.43;117.62;112.41;33600;;33,600;112.41;391;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;11/03/2019;GGAL/MAR19;Futuro;Futuro;0;115.38;114.23;116.6;115.75;17400;;17,400;114.61;401;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;12/03/2019;GGAL/MAR19;Futuro;Futuro;0;118.45;113.27;119.19;113.67;37900;;37,900;113.67;277;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;13/03/2019;GGAL/MAR19;Futuro;Futuro;0;115.3;115.3;117.14;116.16;11700;;11,700;116.16;287;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;14/03/2019;GGAL/MAR19;Futuro;Futuro;0;115.01;112.14;115.01;113.48;9900;;9,900;113.48;295;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;15/03/2019;GGAL/MAR19;Futuro;Futuro;0;114.78;114.38;117.54;116.23;12800;;12,800;116.04;319;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;18/03/2019;GGAL/MAR19;Futuro;Futuro;0;115.82;115.82;119.62;119.06;19000;;19,000;118.57;263;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;19/03/2019;GGAL/MAR19;Futuro;Futuro;0;120.99;117.25;123.44;117.25;32200;;32,200;117.25;275;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;20/03/2019;GGAL/MAR19;Futuro;Futuro;0;120.48;115.51;120.48;117.78;34900;;34,900;117.78;275;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;20/03/2019;GGAL/JUN19;Futuro;Futuro;0;136.56;136.5;136.8;136.5;1500;;1,500;136.5;10;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;21/03/2019;GGAL/MAR19;Futuro;Futuro;0;118.99;114.69;119.05;115.47;18900;;18,900;115.47;266;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;21/03/2019;GGAL/JUN19;Futuro;Futuro;0;0;0;0;0;0;;0;129.85;10;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;22/03/2019;GGAL/MAR19;Futuro;Futuro;0;114.5;108.9;114.5;109.4;31100;;31,100;109.4;265;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;22/03/2019;GGAL/JUN19;Futuro;Futuro;0;125.9;125.6;125.9;125.6;1000;;1,000;125.6;20;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;25/03/2019;GGAL/MAR19;Futuro;Futuro;0;109.4;109.4;114;112.5;20600;;20,600;113.65;227;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;25/03/2019;GGAL/JUN19;Futuro;Futuro;0;0;0;0;0;0;;0;129.85;20;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;26/03/2019;GGAL/MAR19;Futuro;Futuro;0;113.52;107.32;113.67;108.7;6900;;6,900;108.7;235;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;26/03/2019;GGAL/JUN19;Futuro;Futuro;0;120.18;120.18;120.18;120.18;500;;500;120.18;25;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;27/03/2019;GGAL/MAR19;Futuro;Futuro;0;105.61;104.03;106.11;106.11;15000;;15,000;106.11;122;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;27/03/2019;GGAL/JUN19;Futuro;Futuro;0;0;0;0;0;0;;0;117.9;25;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;28/03/2019;GGAL/MAR19;Futuro;Futuro;0;106.68;105.25;108.63;108.63;4000;;4,000;108.63;125;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;28/03/2019;GGAL/JUN19;Futuro;Futuro;0;0;0;0;0;0;;0;120.42;25;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;29/03/2019;GGAL/MAR19;Futuro;Futuro;0;110.2;109.65;110.45;110.45;2700;;2,700;110.71;0;91;90;201903;mar-19;GGAL;s/e;Pesos;ACC;FI
2019;29/03/2019;GGAL/JUN19;Futuro;Futuro;0;0;0;0;0;0;;0;120.42;25;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;01/04/2019;GGAL/JUN19;Futuro;Futuro;0;123.26;120.31;123.26;120.98;11700;;11,700;119.96;45;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;03/04/2019;GGAL/JUN19;Futuro;Futuro;0;118.23;116.05;118.23;117.18;25500;;25,500;117.18;128;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;04/04/2019;GGAL/JUN19;Futuro;Futuro;0;117.84;117.07;119.95;119.4;18900;;18,900;119.4;134;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;05/04/2019;GGAL/JUN19;Futuro;Futuro;0;121.11;121.05;124.77;121.54;20000;;20,000;122.3;152;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;05/04/2019;GGAL/SEP19;Futuro;Futuro;0;130;129;135;134;4000;;4,000;134;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;08/04/2019;GGAL/JUN19;Futuro;Futuro;0;122.38;121.2;122.5;121.53;16500;;16,500;121.53;159;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;08/04/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;133.73;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;09/04/2019;GGAL/JUN19;Futuro;Futuro;0;121.9;115.99;122;118.14;27500;;27,500;118.14;268;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;09/04/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;130.34;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;10/04/2019;GGAL/JUN19;Futuro;Futuro;0;119.79;119.48;122.22;119.48;20000;;20,000;119.48;295;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;10/04/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;132.19;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;11/04/2019;GGAL/JUN19;Futuro;Futuro;0;118.27;115.3;118.49;116.6;18500;;18,500;116.6;314;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;11/04/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;129.11;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;12/04/2019;GGAL/JUN19;Futuro;Futuro;0;116.06;116.06;119.73;118.9;18300;;18,300;118.9;365;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;12/04/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;131.5;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;15/04/2019;GGAL/JUN19;Futuro;Futuro;0;117;117;121.5;121.5;21600;;21,600;121.5;442;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;15/04/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;132;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;16/04/2019;GGAL/JUN19;Futuro;Futuro;0;123.53;118;123.53;118.01;23800;;23,800;118.03;350;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;16/04/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;128.61;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;17/04/2019;GGAL/JUN19;Futuro;Futuro;0;115;115;121.47;119.03;14100;;14,100;119.03;341;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;17/04/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;129.99;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;22/04/2019;GGAL/JUN19;Futuro;Futuro;0;114.5;113.19;114.61;114.28;30200;;30,200;114.25;461;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;22/04/2019;GGAL/SEP19;Futuro;Futuro;0;133;127;133;127;1000;;1,000;127;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;23/04/2019;GGAL/JUN19;Futuro;Futuro;0;113.5;112.98;116.5;113.88;14700;;14,700;113.88;467;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;23/04/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;126.56;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;24/04/2019;GGAL/JUN19;Futuro;Futuro;0;110.48;107;111.66;107;43000;;43,000;107;517;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;24/04/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;119.56;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;25/04/2019;GGAL/JUN19;Futuro;Futuro;0;102.17;100.71;109.71;106.5;43400;;43,400;106.5;595;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;25/04/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;119;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;26/04/2019;GGAL/JUN19;Futuro;Futuro;0;105.59;102.54;106.5;105.22;14000;;14,000;105.22;577;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;26/04/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;117.72;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;29/04/2019;GGAL/JUN19;Futuro;Futuro;0;104.2;103.45;105.87;103.77;23000;;23,000;103.77;618;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;29/04/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;116.27;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;30/04/2019;GGAL/JUN19;Futuro;Futuro;0;102.58;101.29;106.19;105.8;22100;;22,100;105.8;637;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;30/04/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;118.5;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;02/05/2019;GGAL/JUN19;Futuro;Futuro;0;109;107.92;110.51;110.51;22600;;22,600;110.51;569;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;02/05/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;123.2;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;03/05/2019;GGAL/JUN19;Futuro;Futuro;0;111.5;111.5;116.83;115.5;25700;;25,700;115.5;543;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;03/05/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;123.7;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;06/05/2019;GGAL/JUN19;Futuro;Futuro;0;115.8;115.8;118.71;118;20700;;20,700;118;587;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;06/05/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;134.8;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;07/05/2019;GGAL/JUN19;Futuro;Futuro;0;114;113.4;115.02;113.9;12900;;12,900;113.9;576;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;07/05/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;130.7;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;08/05/2019;GGAL/JUN19;Futuro;Futuro;0;117.37;117.18;121.15;120;13900;;13,900;119.79;547;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;08/05/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;136.4;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;09/05/2019;GGAL/JUN19;Futuro;Futuro;0;117.5;117.5;123;121.95;10900;;10,900;121.95;548;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;09/05/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;138.82;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;10/05/2019;GGAL/JUN19;Futuro;Futuro;0;124.49;116.48;124.51;119.8;33600;;33,600;119.8;559;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;10/05/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;136.72;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;13/05/2019;GGAL/JUN19;Futuro;Futuro;0;115;113.19;115.68;114.01;21300;;21,300;114.01;575;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;13/05/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;130.93;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;14/05/2019;GGAL/JUN19;Futuro;Futuro;0;115.01;113.5;118.12;113.5;18600;;18,600;113.5;574;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;14/05/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;130.4;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;15/05/2019;GGAL/JUN19;Futuro;Futuro;0;114;114;118.43;118.38;17600;;17,600;118.38;564;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;15/05/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;135.28;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;16/05/2019;GGAL/JUN19;Futuro;Futuro;0;118.28;118.28;123;122;33000;;33,000;122;592;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;16/05/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;138.9;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;17/05/2019;GGAL/JUN19;Futuro;Futuro;0;121.83;118.6;121.95;119.67;29000;;29,000;119.67;728;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;17/05/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;136.57;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;20/05/2019;GGAL/JUN19;Futuro;Futuro;0;116.15;113;119.61;119.45;20200;;20,200;119.45;753;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;20/05/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;136.35;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;21/05/2019;GGAL/JUN19;Futuro;Futuro;0;124;122.12;124;122.94;16600;;16,600;122.94;651;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;21/05/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;139.36;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;22/05/2019;GGAL/JUN19;Futuro;Futuro;0;123.5;122.19;124.68;124.4;29000;;29,000;124.4;745;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;22/05/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;140.5;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;23/05/2019;GGAL/JUN19;Futuro;Futuro;0;124.26;122.19;124.72;123.5;23500;;23,500;123.5;817;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;23/05/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;138.97;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;24/05/2019;GGAL/JUN19;Futuro;Futuro;0;123.5;122.77;126;125.94;16600;;16,600;125.94;877;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;24/05/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;141.4;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;27/05/2019;GGAL/JUN19;Futuro;Futuro;0;125.65;125.5;126.85;126.85;4000;;4,000;126.85;880;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;27/05/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;141.23;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;28/05/2019;GGAL/JUN19;Futuro;Futuro;0;126.85;120;127;121.01;36600;;36,600;121.03;993;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;28/05/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;135.41;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;29/05/2019;GGAL/JUN19;Futuro;Futuro;0;117.95;117.76;121;120;20100;;20,100;120;1001;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;29/05/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;134.38;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
2019;30/05/2019;GGAL/JUN19;Futuro;Futuro;0;122.71;119.68;124.1;122.21;18900;;18,900;122.21;965;91;90;201906;jun-19;GGAL;s/e;Pesos;ACC;FI
2019;30/05/2019;GGAL/SEP19;Futuro;Futuro;0;0;0;0;0;0;;0;136.415;0;91;90;201909;sep-19;GGAL;s/e;Pesos;ACC;FI
